Wall time,Step,Value
1636581477.065849,27900,-0.20999999344348907
1636581790.2736223,106020,-0.20000000298023224
1636582287.116086,228780,-0.14000000059604645
1636582445.7032297,267840,-0.10999999940395355
1636582468.0945754,273420,-0.05999999865889549
1636582785.2464478,351540,-0.15000000596046448
1636582808.0035155,357120,-0.20000000298023224
1636582989.742514,401760,-0.17000000178813934
1636583124.8678267,435240,-0.14000000059604645
1636583237.8426967,463140,-0.18000000715255737
1636583396.9906988,502200,-0.09000000357627869
1636583624.5726607,558000,-0.18000000715255737
1636583715.790176,580320,-0.1599999964237213
1636583807.0347419,602640,-0.20000000298023224
1636584124.3551605,680760,-0.20000000298023224
1636584283.894647,719820,-0.14000000059604645
1636584328.411736,730980,-0.20999999344348907
1636584646.574739,809100,-0.14000000059604645
1636584714.5996163,825840,-0.10999999940395355
1636584942.6307833,881640,-0.15000000596046448
1636585011.3904066,898380,-0.07999999821186066
1636585057.3184414,909540,-0.10999999940395355
1636585102.541438,920700,-0.15000000596046448
1636585286.5747721,965340,-0.12999999523162842
1636585718.1358163,1071360,-0.12999999523162842
1636585991.1524055,1138320,-0.07999999821186066
1636586036.325857,1149480,-0.07000000029802322
1636586582.9345431,1283400,-0.05000000074505806
1636586924.7796283,1367100,-0.10999999940395355
1636586947.1910033,1372680,-0.07999999821186066
1636587242.9284801,1445220,-0.10999999940395355
1636587266.1106143,1450800,-0.09000000357627869
1636587539.5494676,1517760,-0.05999999865889549
1636587607.59687,1534500,-0.10999999940395355
1636587789.8915212,1579140,-0.10000000149011612
1636587858.4245586,1595880,-0.10999999940395355
1636588087.2862933,1651680,-0.11999999731779099
1636588565.2139852,1768860,-0.07000000029802322
1636588632.776719,1785600,-0.029999999329447746
1636588700.9797447,1802340,-0.05999999865889549
1636589247.9601207,1936260,-0.05999999865889549
1636589520.4132082,2003220,-0.05000000074505806
1636589656.5389366,2036700,-0.009999999776482582
1636589702.6287148,2047860,-0.05000000074505806
1636589975.1896887,2114820,-0.03999999910593033
1636590157.9708145,2159460,-0.07999999821186066
1636590248.774526,2181780,0.019999999552965164
1636590294.124067,2192940,0.009999999776482582
1636590521.4395914,2248740,0.05999999865889549
1636590567.1218274,2259900,0.019999999552965164
1636590817.7531252,2321280,-0.12999999523162842
1636590977.7782016,2360340,0.05000000074505806
1636591297.9699302,2438460,0.0
1636591320.7973602,2444040,-0.03999999910593033
1636591366.1538813,2455200,-0.10000000149011612
1636591524.2324402,2494260,0.03999999910593033
1636591865.9240103,2577960,-0.09000000357627869
1636591957.6226354,2600280,0.009999999776482582
1636592162.8192122,2650500,-0.019999999552965164
1636592185.5240595,2656080,0.05000000074505806
1636592299.256325,2683980,0.0
1636592322.2666166,2689560,-0.03999999910593033
1636592460.0271142,2723040,-0.019999999552965164
1636592985.6281788,2851380,0.05000000074505806
1636593030.9261963,2862540,-0.019999999552965164
1636593053.4808006,2868120,0.03999999910593033
1636593076.851758,2873700,0.07999999821186066
1636593144.707704,2890440,-0.019999999552965164
1636593510.3484588,2979720,0.03999999910593033
1636593579.0787597,2996460,0.10000000149011612
1636593624.384301,3007620,0.11999999731779099
1636593670.2355423,3018780,0.019999999552965164
1636593806.0414429,3052260,0.009999999776482582
1636593943.4438198,3085740,0.05999999865889549
1636594034.905126,3108060,-0.03999999910593033
1636594170.5001724,3141540,0.05999999865889549
1636594216.3242888,3152700,0.12999999523162842
1636594307.0209506,3175020,0.0
1636594808.5535448,3297780,0.0
1636594899.3368943,3320100,0.10000000149011612
1636594944.6866243,3331260,0.11999999731779099
1636595562.018989,3481920,0.05999999865889549
1636595676.1931846,3509820,0.019999999552965164
1636595699.0439124,3515400,0.019999999552965164
1636595882.4604821,3560040,0.009999999776482582
1636596019.7585914,3593520,0.05999999865889549
1636596042.894855,3599100,0.14000000059604645
1636596363.793797,3677220,0.05000000074505806
1636596568.7221713,3727440,0.14000000059604645
1636596751.675708,3772080,0.10999999940395355
1636597139.2776108,3866940,0.12999999523162842
1636597185.2703385,3878100,0.10000000149011612
1636597802.1812549,4028760,0.03999999910593033
1636597893.718606,4051080,0.10999999940395355
1636598030.935555,4084560,0.07999999821186066
1636598329.1467373,4157100,0.07999999821186066
1636598787.4244351,4268700,0.05000000074505806
1636599039.4899669,4330080,0.019999999552965164
1636599062.329033,4335660,0.05000000074505806
1636599200.2136347,4369140,0.07000000029802322
1636599337.511965,4402620,0.1599999964237213
1636599704.414242,4491900,0.029999999329447746
1636599727.112339,4497480,0.029999999329447746
1636599772.9802437,4508640,0.14000000059604645
1636600049.85094,4575600,0.15000000596046448
1636600346.9971156,4648140,0.05000000074505806
1636600921.3024247,4787640,0.10000000149011612
1636601128.2559767,4837860,0.09000000357627869
1636601242.3866646,4865760,0.03999999910593033
1636601585.1807263,4949460,0.10000000149011612
1636601836.081011,5010840,0.009999999776482582
1636601927.8123744,5033160,0.09000000357627869
1636602594.0665143,5194980,0.12999999523162842
1636602869.50154,5261940,0.05999999865889549
1636603030.7277303,5301000,0.05000000074505806
1636604180.7280936,5580000,0.12999999523162842
1636604249.8056948,5596740,0.18000000715255737
1636604295.4970064,5607900,0.12999999523162842
1636604547.942847,5669280,0.1899999976158142
1636604708.6097484,5708340,0.1599999964237213
1636604800.1495435,5730660,0.1899999976158142
1636604845.960949,5741820,0.17000000178813934
1636605051.4456825,5792040,0.07000000029802322
1636605486.3047166,5898060,0.18000000715255737
1636605807.4544778,5976180,0.15000000596046448
1636605830.5868628,5981760,0.14000000059604645
1636605876.5185215,5992920,0.23000000417232513
1636605968.6607158,6015240,0.2199999988079071
1636606174.8846452,6065460,0.11999999731779099
1636606450.8960617,6132420,0.17000000178813934
1636606542.6833394,6154740,0.14000000059604645
1636606588.0059388,6165900,0.20000000298023224
1636606656.2990808,6182640,0.20000000298023224
1636606702.3722863,6193800,0.18000000715255737
1636606748.4314156,6204960,0.20000000298023224
1636606977.0885472,6260760,0.23000000417232513
1636607069.2074354,6283080,0.23000000417232513
1636607230.2222342,6322140,0.14000000059604645
1636607276.2962215,6333300,0.20000000298023224
1636607550.9830177,6400260,0.15000000596046448
1636607666.6483026,6428160,0.1899999976158142
1636607689.6266148,6433740,0.10000000149011612
1636607965.060418,6500700,0.17000000178813934
1636608195.3229907,6556500,0.12999999523162842
1636608241.9379528,6567660,0.15000000596046448
1636608424.8779151,6612300,0.1899999976158142
1636608630.5253277,6662520,0.10999999940395355
1636608653.672723,6668100,0.10999999940395355
1636609112.9051523,6779700,0.14000000059604645
1636609204.5109203,6802020,0.27000001072883606
1636609363.4442704,6841080,0.1599999964237213
1636609845.034493,6958260,0.20000000298023224
1636609959.6576672,6986160,0.11999999731779099
1636609982.4247367,6991740,0.15000000596046448
1636610028.1395748,7002900,0.15000000596046448
