Wall time,Step,Value
1636834020.52861,4369140,-0.05000000074505806
1636834148.6633532,4402620,-0.05000000074505806
1636834486.5407982,4491900,-0.07999999821186066
1636834507.5363123,4497480,-0.05999999865889549
1636834549.8254426,4508640,-0.029999999329447746
1636834804.4927099,4575600,-0.09000000357627869
1636835080.9283338,4648140,0.0
1636835610.3843946,4787640,-0.029999999329447746
1636835802.0678213,4837860,0.029999999329447746
1636835907.4380102,4865760,-0.029999999329447746
1636836225.852855,4949460,-0.10000000149011612
1636836458.389334,5010840,-0.15000000596046448
1636836543.2333374,5033160,-0.03999999910593033
1636837159.3117783,5194980,-0.09000000357627869
1636837414.4679499,5261940,-0.029999999329447746
1636837562.990983,5301000,0.019999999552965164
1636838625.6388795,5580000,0.009999999776482582
1636838690.2805996,5596740,0.009999999776482582
1636838732.4270856,5607900,-0.029999999329447746
1636838966.1671174,5669280,0.009999999776482582
1636839115.6030905,5708340,-0.029999999329447746
1636839200.6155288,5730660,-0.07999999821186066
1636839242.811004,5741820,-0.05000000074505806
1636839434.346094,5792040,-0.07000000029802322
1636839837.6511416,5898060,0.0
1636840134.1008477,5976180,-0.009999999776482582
1636840155.3198361,5981760,-0.009999999776482582
1636840197.4881399,5992920,0.0
1636840283.0807881,6015240,-0.019999999552965164
1636840473.3852077,6065460,-0.03999999910593033
1636840726.999164,6132420,-0.07000000029802322
1636840812.5612562,6154740,-0.019999999552965164
1636840854.9553204,6165900,-0.009999999776482582
1636840919.0720608,6182640,-0.09000000357627869
1636840961.4114673,6193800,-0.11999999731779099
1636841004.2526062,6204960,-0.09000000357627869
1636841215.0932333,6260760,-0.11999999731779099
1636841299.7722206,6283080,-0.10000000149011612
1636841448.1144896,6322140,-0.05000000074505806
1636841491.0459783,6333300,-0.029999999329447746
1636841744.4166954,6400260,-0.05999999865889549
1636841850.2227325,6428160,-0.05000000074505806
1636841871.437365,6433740,-0.05000000074505806
1636842126.112125,6500700,-0.009999999776482582
1636842337.5960639,6556500,0.0
1636842380.4484324,6567660,0.009999999776482582
1636842549.704281,6612300,-0.07000000029802322
1636842740.600628,6662520,0.029999999329447746
1636842761.8759089,6668100,-0.009999999776482582
1636843184.9239607,6779700,-0.05999999865889549
1636843269.535077,6802020,-0.05999999865889549
1636843417.678415,6841080,-0.009999999776482582
1636843863.4634976,6958260,-0.05000000074505806
1636843970.4244046,6986160,-0.029999999329447746
1636843991.3773065,6991740,-0.029999999329447746
1636844034.0317962,7002900,0.019999999552965164
1636844098.158689,7019640,-0.009999999776482582
1636844183.253162,7041960,-0.07000000029802322
1636844309.7217417,7075440,-0.05999999865889549
1636844394.8516536,7097760,-0.03999999910593033
1636844501.3633223,7125660,-0.07999999821186066
1636844628.1730485,7159140,-0.029999999329447746
1636844967.7938766,7248420,-0.03999999910593033
1636845135.4378583,7293060,-0.009999999776482582
1636845474.6883948,7382340,-0.10999999940395355
1636845538.4159746,7399080,-0.09000000357627869
1636845963.0847225,7510680,0.0
1636846281.448334,7594380,-0.12999999523162842
1636846366.7887087,7616700,-0.029999999329447746
1636846598.9300966,7678080,0.05999999865889549
1636846620.1048033,7683660,0.03999999910593033
1636846704.679134,7705980,-0.029999999329447746
1636847490.260481,7912440,0.0
1636847935.877126,8029620,0.009999999776482582
1636847957.190222,8035200,0.019999999552965164
1636848337.1964805,8135640,-0.05000000074505806
1636848358.3294756,8141220,-0.05000000074505806
1636848422.5884595,8157960,0.03999999910593033
1636848699.4167461,8230500,-0.029999999329447746
1636848741.4126437,8241660,-0.009999999776482582
1636848973.3765624,8303040,-0.05000000074505806
1636849036.2796662,8319780,-0.09000000357627869
1636849121.9377172,8342100,-0.10000000149011612
1636849291.855138,8386740,0.0
1636849439.5916328,8425800,-0.019999999552965164
1636849460.5975277,8431380,-0.029999999329447746
1636849524.122807,8448120,0.019999999552965164
1636849587.8526607,8464860,0.0
1636849843.2799017,8531820,-0.10000000149011612
1636850055.667316,8587620,-0.029999999329447746
1636850266.5740447,8643420,-0.029999999329447746
1636850330.638956,8660160,-0.03999999910593033
1636850629.0873053,8738280,-0.009999999776482582
1636850692.9648368,8755020,-0.009999999776482582
1636850799.1268532,8782920,-0.10000000149011612
1636850863.2614381,8799660,-0.07999999821186066
1636851056.763773,8849880,0.07999999821186066
1636851289.2494624,8911260,0.07000000029802322
1636851395.9208767,8939160,-0.07000000029802322
1636851437.9466848,8950320,-0.10000000149011612
1636851948.5778153,9084240,-0.03999999910593033
1636852117.9807992,9128880,-0.07000000029802322
1636852160.5715895,9140040,-0.07000000029802322
1636852371.990723,9195840,0.10000000149011612
1636852519.5802782,9234900,-0.07999999821186066
1636852859.1810594,9324180,-0.019999999552965164
1636853051.4443746,9374400,0.0
1636853178.7476373,9407880,0.009999999776482582
1636853368.7933464,9458100,-0.009999999776482582
1636853538.7041082,9502740,0.009999999776482582
1636853581.2750123,9513900,0.019999999552965164
1636853643.4793923,9530640,-0.009999999776482582
1636853729.352511,9552960,0.029999999329447746
1636853878.4793725,9592020,-0.019999999552965164
1636853985.6793792,9619920,0.029999999329447746
1636854133.271331,9658980,0.11999999731779099
1636854452.3950539,9742680,0.029999999329447746
1636855088.99011,9910080,-0.009999999776482582
1636855131.4512143,9921240,0.0
1636855384.7233813,9988200,0.03999999910593033
1636855447.556143,10004940,-0.03999999910593033
1636855616.4190526,10049580,-0.009999999776482582
1636856018.8152707,10155600,-0.03999999910593033
1636856613.7724626,10311840,0.05000000074505806
1636856698.0406687,10334160,-0.009999999776482582
1636856890.3243365,10384380,0.019999999552965164
1636856996.46747,10412280,-0.029999999329447746
1636857038.656134,10423440,-0.09000000357627869
1636857484.5389495,10540620,-0.029999999329447746
1636857719.8054638,10602000,-0.009999999776482582
1636857783.2586632,10618740,0.009999999776482582
1636857910.3279037,10652220,0.10000000149011612
1636857932.1121976,10657800,0.03999999910593033
1636858251.9047432,10741500,-0.05999999865889549
1636858272.7694848,10747080,-0.05999999865889549
1636858504.7778432,10808460,-0.10000000149011612
1636858589.934946,10830780,0.0
1636858694.8979218,10858680,0.05000000074505806
1636858737.3632638,10869840,0.09000000357627869
1636859013.7078054,10942380,0.029999999329447746
1636859035.0251791,10947960,0.07000000029802322
1636859098.6623228,10964700,0.07000000029802322
1636859141.6471498,10975860,0.14000000059604645
1636859374.8790677,11037240,0.14000000059604645
1636859417.4233596,11048400,0.1599999964237213
1636859587.1575809,11093040,0.05999999865889549
1636859608.1965687,11098620,0.019999999552965164
1636861353.9678152,11556180,0.18000000715255737
1636861544.5452714,11606400,0.1599999964237213
1636861757.677948,11662200,0.15000000596046448
1636861991.5084538,11723580,0.11999999731779099
1636862184.1532357,11773800,0.14000000059604645
1636862290.318824,11801700,0.2199999988079071
1636862311.7998776,11807280,0.14000000059604645
1636862397.7183256,11829600,0.23000000417232513
1636862419.0331252,11835180,0.25
1636862568.1219234,11874240,0.05000000074505806
1636862823.7795467,11941200,0.07000000029802322
1636863462.5022957,12108600,0.019999999552965164
1636863993.3397398,12248100,0.10000000149011612
1636864311.4186397,12331800,0.10000000149011612
1636864438.6521575,12365280,0.07999999821186066
1636864650.8563526,12421080,0.14000000059604645
1636864949.737411,12499200,0.11999999731779099
1636865056.0345414,12527100,0.20000000298023224
1636865333.6165495,12599640,0.09000000357627869
1636865842.4823742,12733560,0.14000000059604645
1636866353.373504,12867480,0.11999999731779099
1636866587.2424197,12928860,0.2199999988079071
1636866651.1259701,12945600,0.20000000298023224
1636866926.960881,13018140,0.11999999731779099
1636867139.5037215,13073940,0.20000000298023224
1636867501.2599335,13168800,0.14000000059604645
1636868138.917934,13336200,0.10999999940395355
1636868224.0724978,13358520,0.10999999940395355
1636868245.1971915,13364100,0.07000000029802322
1636868330.4298885,13386420,-0.019999999552965164
1636869140.5637562,13598460,0.05000000074505806
1636869246.2466655,13626360,0.029999999329447746
1636869522.355167,13698900,0.10999999940395355
1636869693.2990725,13743540,0.17000000178813934
1636869756.7779133,13760280,0.14000000059604645
1636870182.9152696,13871880,0.1599999964237213
1636870353.3153684,13916520,0.2199999988079071
1636870459.303245,13944420,0.20000000298023224
1636870566.7992356,13972320,0.10999999940395355
1636870864.41137,14050440,0.12999999523162842
1636870906.5896108,14061600,0.1599999964237213
1636871097.1451917,14111820,0.23999999463558197
1636871139.9656866,14122980,0.25999999046325684
1636871905.2967854,14323860,0.11999999731779099
1636872138.5448017,14385240,0.25
1636872160.024039,14390820,0.1599999964237213
1636872372.453471,14446620,0.1899999976158142
1636872457.4348176,14468940,0.1899999976158142
1636872606.879307,14508000,0.25999999046325684
1636872755.3201294,14547060,0.15000000596046448
1636873032.2256007,14619600,0.1899999976158142
1636873202.4014134,14664240,0.20999999344348907
1636873223.8270164,14669820,0.20999999344348907
1636873372.4281955,14708880,0.11999999731779099
1636873457.7645783,14731200,0.15000000596046448
1636873479.1372452,14736780,0.15000000596046448
1636873542.9851022,14753520,0.15000000596046448
1636873947.199532,14859540,0.07000000029802322
1636874117.3383055,14904180,0.07999999821186066
1636874138.7937922,14909760,0.09000000357627869
1636874202.6466768,14926500,0.05999999865889549
1636874351.494714,14965560,0.11999999731779099
1636874414.5753644,14982300,0.25999999046325684
1636874457.5583472,14993460,0.27000001072883606
1636874521.3849645,15010200,0.23000000417232513
1636874606.4350483,15032520,0.20999999344348907
1636874796.6070533,15082740,0.15000000596046448
1636874923.2492537,15116220,0.20999999344348907
1636875029.7062747,15144120,0.029999999329447746
1636875114.6615925,15166440,0.05999999865889549
1636875370.578054,15233400,0.14000000059604645
1636875391.6455793,15238980,0.17000000178813934
1636875477.0563784,15261300,0.20999999344348907
1636875582.9387078,15289200,0.10000000149011612
1636875604.1913562,15294780,0.23000000417232513
1636875625.4217753,15300360,0.28999999165534973
1636875880.7441568,15367320,0.1899999976158142
1636875902.183162,15372900,0.18000000715255737
1636875923.3116677,15378480,0.17000000178813934
1636876030.1752357,15406380,0.3100000023841858
1636876137.439688,15434280,0.18000000715255737
1636876201.7571785,15451020,0.20000000298023224
1636876307.692276,15478920,0.15000000596046448
1636876413.974773,15506820,0.10999999940395355
1636876563.622439,15545880,0.17000000178813934
1636877138.413534,15696540,0.18000000715255737
1636877607.4635289,15819300,0.11999999731779099
1636877820.7068164,15875100,0.18000000715255737
1636878182.0502903,15969960,0.20000000298023224
1636878203.4577181,15975540,0.1899999976158142
1636878607.886322,16081560,0.10000000149011612
1636878820.2886407,16137360,0.12999999523162842
1636879395.3623283,16288020,0.15000000596046448
1636879459.1290588,16304760,0.1899999976158142
1636879735.1449592,16377300,0.12999999523162842
1636880118.0163608,16477740,0.12999999523162842
1636880182.2158818,16494480,0.14000000059604645
1636880331.6924775,16533540,0.15000000596046448
1636880395.631254,16550280,0.10000000149011612
1636880564.7187667,16594920,0.15000000596046448
1636880841.4803464,16667460,0.11999999731779099
1636881054.137265,16723260,0.17000000178813934
1636881544.5307312,16851600,0.17000000178813934
1636881862.784847,16935300,0.1899999976158142
1636882139.0397043,17007840,0.20999999344348907
1636882907.684092,17208720,0.18000000715255737
1636882928.671896,17214300,0.18000000715255737
1636883183.8746483,17281260,0.1599999964237213
1636883332.3761852,17320320,0.1599999964237213
1636883353.3932233,17325900,0.1599999964237213
1636883374.950161,17331480,0.20999999344348907
1636883501.924494,17364960,0.27000001072883606
1636883587.1704667,17387280,0.23999999463558197
1636883672.6889367,17409600,0.20999999344348907
1636883693.9492013,17415180,0.2199999988079071
1636883715.402099,17420760,0.23999999463558197
1636883822.368734,17448660,0.05999999865889549
1636883865.0098667,17459820,0.09000000357627869
1636884227.7113085,17554680,0.36000001430511475
1636884824.9921312,17710920,0.15000000596046448
1636884931.463681,17738820,0.17000000178813934
1636885188.267315,17805780,0.07999999821186066
1636885230.8115695,17816940,0.10999999940395355
1636885379.7120976,17856000,0.1599999964237213
1636885485.921921,17883900,0.10999999940395355
1636885763.1726494,17956440,0.15000000596046448
1636885826.612303,17973180,0.20000000298023224
1636885869.0113907,17984340,0.20000000298023224
1636886018.7403574,18023400,0.23999999463558197
1636886274.1269162,18090360,0.1599999964237213
1636886783.7378237,18224280,0.20999999344348907
1636886847.4828115,18241020,0.09000000357627869
1636887483.6743047,18408420,0.18000000715255737
1636887654.1637821,18453060,0.15000000596046448
1636888378.551767,18642780,0.07999999821186066
1636888718.9220378,18732060,0.10000000149011612
1636888910.4618573,18782280,0.1599999964237213
1636889101.2012668,18832500,0.14000000059604645
1636889165.063384,18849240,0.20999999344348907
1636889207.3307266,18860400,0.23000000417232513
1636889312.9270542,18888300,0.18000000715255737
1636889334.0397782,18893880,0.23000000417232513
1636889505.5963001,18938520,0.23000000417232513
1636889739.6770885,18999900,0.14000000059604645
1636890037.6080906,19078020,0.17000000178813934
1636890123.51464,19100340,0.2199999988079071
1636890208.3048143,19122660,0.20000000298023224
1636890378.3430552,19167300,0.09000000357627869
1636890485.3519819,19195200,0.1599999964237213
1636890953.9136555,19317960,0.17000000178813934
1636891101.684716,19357020,0.18000000715255737
1636891421.6301157,19440720,0.18000000715255737
1636891442.352824,19446300,0.14000000059604645
1636891463.5579772,19451880,0.07999999821186066
1636891591.5817235,19485360,0.12999999523162842
1636891633.929405,19496520,0.17000000178813934
1636891782.4247568,19535580,0.1899999976158142
1636892081.8126006,19613700,0.12999999523162842
1636892337.052702,19680660,0.1899999976158142
1636892719.3618484,19781100,0.23000000417232513
1636892847.1714299,19814580,0.18000000715255737
1636893018.190873,19859220,0.15000000596046448
1636893188.4470685,19903860,0.1899999976158142
1636893251.7919254,19920600,0.12999999523162842
1636893401.054824,19959660,0.25
1636893635.2644906,20021040,0.20999999344348907
1636893656.769659,20026620,0.25
1636893911.740495,20093580,0.20999999344348907
1636894189.3780046,20166120,0.25999999046325684
1636894210.642455,20171700,0.27000001072883606
1636894232.1525168,20177280,0.28999999165534973
1636894253.1593738,20182860,0.28999999165534973
1636894552.2557168,20260980,0.20999999344348907
1636895061.0314631,20394900,0.11999999731779099
1636895125.1687157,20411640,0.10999999940395355
1636895167.4445057,20422800,0.17000000178813934
1636895209.4680383,20433960,0.1599999964237213
1636895273.3739333,20450700,0.11999999731779099
1636895358.4938066,20473020,0.12999999523162842
1636895422.182201,20489760,0.1599999964237213
1636895443.6997771,20495340,0.1599999964237213
1636895828.3070729,20595780,0.14000000059604645
1636896041.8548086,20651580,0.2199999988079071
1636896297.5341427,20718540,0.14000000059604645
1636896404.4632375,20746440,0.20999999344348907
1636896726.3407142,20830140,0.11999999731779099
1636897002.620222,20902680,0.17000000178813934
1636897024.0328584,20908260,0.20999999344348907
1636897066.921848,20919420,0.27000001072883606
1636897172.8142023,20947320,0.17000000178813934
1636897194.1022828,20952900,0.1899999976158142
1636897343.3761637,20991960,0.15000000596046448
1636897385.621286,21003120,0.12999999523162842
1636897748.054553,21097980,0.20000000298023224
1636897790.8327847,21109140,0.23000000417232513
1636897812.2184255,21114720,0.23999999463558197
1636897899.2360158,21137040,0.18000000715255737
1636897962.7333448,21153780,0.20000000298023224
1636898451.908016,21282120,0.18000000715255737
1636898664.3821716,21337920,0.17000000178813934
1636899197.5285835,21477420,0.18000000715255737
1636899240.5810564,21488580,0.17000000178813934
1636899454.1514657,21544380,0.14000000059604645
1636899645.7034523,21594600,0.18000000715255737
1636899709.8005805,21611340,0.11999999731779099
1636900348.2674332,21778740,0.1899999976158142
1636900539.6340609,21828960,0.15000000596046448
1636900624.4207785,21851280,0.1899999976158142
1636900752.6656501,21884760,0.11999999731779099
1636901008.0085933,21951720,0.11999999731779099
1636901072.1794157,21968460,0.18000000715255737
1636901432.369622,22063320,0.17000000178813934
1636901518.3419566,22085640,0.15000000596046448
1636901711.9072385,22135860,0.12999999523162842
1636901903.3090777,22186080,0.12999999523162842
1636902030.8617766,22219560,0.09000000357627869
1636902136.3707075,22247460,0.14000000059604645
1636902604.0604095,22370220,0.23999999463558197
1636902689.552213,22392540,0.1899999976158142
1636902731.973768,22403700,0.1599999964237213
1636902923.5523705,22453920,0.20999999344348907
1636903030.1678402,22481820,0.1599999964237213
1636903159.1526859,22515300,0.25999999046325684
1636903287.0620673,22548780,0.20000000298023224
1636903435.5099432,22587840,0.17000000178813934
1636904225.5103953,22794300,0.1899999976158142
1636904756.8638911,22933800,0.1599999964237213
1636904884.6710622,22967280,0.25
1636905012.9613664,23000760,0.15000000596046448
1636905077.3302295,23017500,0.1599999964237213
1636905545.255337,23140260,0.23000000417232513
1636905758.5482318,23196060,0.2199999988079071
1636906225.6250818,23318820,0.25999999046325684
1636906289.953607,23335560,0.23000000417232513
1636906524.2083683,23396940,0.28999999165534973
1636906842.6855083,23480640,0.3199999928474426
1636907142.072921,23558760,0.3499999940395355
1636907270.069813,23592240,0.3100000023841858
1636907675.6024048,23698260,0.23999999463558197
1636907739.4554038,23715000,0.28999999165534973
1636907802.957649,23731740,0.28999999165534973
1636907824.135322,23737320,0.28999999165534973
1636907908.6352906,23759640,0.20000000298023224
1636908420.7533972,23893560,0.1899999976158142
1636909209.858159,24100020,0.27000001072883606
1636909316.7121139,24127920,0.2800000011920929
1636909423.3199637,24155820,0.23000000417232513
1636909551.4570644,24189300,0.25
1636910445.7867765,24423660,0.33000001311302185
1636910509.8047774,24440400,0.25999999046325684
1636910850.374297,24529680,0.4000000059604645
1636911022.1011863,24574320,0.27000001072883606
1636911108.2779715,24596640,0.27000001072883606
1636911171.5192327,24613380,0.25
1636911425.9714327,24680340,0.36000001430511475
1636911468.6900966,24691500,0.3100000023841858
1636911703.9098341,24752880,0.33000001311302185
1636911874.2797852,24797520,0.3400000035762787
1636912110.3363748,24858900,0.33000001311302185
1636912367.7438185,24925860,0.25999999046325684
1636912856.2034843,25054200,0.2800000011920929
1636912985.5362682,25087680,0.3400000035762787
1636913071.471244,25110000,0.3100000023841858
1636913392.8103173,25193700,0.23999999463558197
1636913627.080449,25255080,0.28999999165534973
1636913840.5604167,25310880,0.3100000023841858
1636913925.4446955,25333200,0.23999999463558197
1636914033.072483,25361100,0.3700000047683716
1636914415.8362193,25461540,0.27000001072883606
1636914458.3272624,25472700,0.33000001311302185
1636914542.2209826,25495020,0.28999999165534973
1636914670.340439,25528500,0.3400000035762787
1636914840.7570808,25573140,0.25
1636915353.1363275,25707060,0.28999999165534973
1636915417.3260646,25723800,0.3199999928474426
1636915481.7128568,25740540,0.23000000417232513
1636916272.4750526,25947000,0.25
1636916378.3696423,25974900,0.33000001311302185
1636916463.4003117,25997220,0.27000001072883606
1636916485.3041909,26002800,0.2199999988079071
1636916548.672557,26019540,0.20000000298023224
1636916656.2497861,26047440,0.33000001311302185
1636916890.5049124,26108820,0.36000001430511475
1636917061.6267474,26153460,0.25
1636917146.5862675,26175780,0.25999999046325684
1636917188.9225717,26186940,0.30000001192092896
1636917316.7088037,26220420,0.17000000178813934
1636917486.4786336,26265060,0.27000001072883606
1636917507.8321865,26270640,0.20000000298023224
1636917637.0028312,26304120,0.33000001311302185
1636917701.5551484,26320860,0.3100000023841858
1636918000.572366,26398980,0.28999999165534973
1636918150.7003953,26438040,0.3100000023841858
1636918619.784591,26560800,0.27000001072883606
1636918769.7772202,26599860,0.3400000035762787
1636918898.6689649,26633340,0.30000001192092896
1636918983.3683105,26655660,0.3400000035762787
1636919004.569393,26661240,0.28999999165534973
1636919580.460365,26811900,0.3499999940395355
1636919643.98046,26828640,0.3499999940395355
1636919708.3753595,26845380,0.3199999928474426
1636919794.8440368,26867700,0.28999999165534973
1636920133.3011723,26956980,0.30000001192092896
1636920175.449109,26968140,0.2800000011920929
1636920218.237445,26979300,0.3499999940395355
1636920239.5610297,26984880,0.33000001311302185
1636920260.8682814,26990460,0.3199999928474426
1636920410.8820314,27029520,0.25999999046325684
1636920432.626037,27035100,0.23000000417232513
1636920815.0939827,27135540,0.3499999940395355
1636921242.0079303,27247140,0.38999998569488525
1636921519.5931504,27319680,0.3199999928474426
1636921795.7386992,27392220,0.4099999964237213
1636921838.6552484,27403380,0.25
1636922242.832946,27509400,0.3199999928474426
1636922327.4650862,27531720,0.20999999344348907
1636922476.3851464,27570780,0.23999999463558197
1636922560.9763694,27593100,0.28999999165534973
1636922667.5160592,27621000,0.23000000417232513
1636923329.2151334,27793980,0.3199999928474426
1636923544.0146246,27849780,0.3400000035762787
1636923565.4198637,27855360,0.3700000047683716
1636924245.6084507,28033920,0.3100000023841858
1636924759.0918155,28167840,0.3700000047683716
1636925059.0186512,28245960,0.3700000047683716
1636925165.6757205,28273860,0.27000001072883606
1636925443.2593393,28346400,0.30000001192092896
1636925464.28263,28351980,0.33000001311302185
1636925635.1194174,28396620,0.3799999952316284
1636925677.2837365,28407780,0.3700000047683716
1636925784.8980377,28435680,0.3499999940395355
1636926577.1069689,28642140,0.3199999928474426
1636926663.1152885,28664460,0.36000001430511475
1636926748.0867305,28686780,0.28999999165534973
1636926897.6332433,28725840,0.25
1636926983.2073674,28748160,0.36000001430511475
1636927004.9832919,28753740,0.33000001311302185
1636927047.6660984,28764900,0.25
1636927069.0733442,28770480,0.27000001072883606
1636927323.7085915,28837440,0.2199999988079071
1636927750.1902182,28949040,0.25999999046325684
1636927985.563213,29010420,0.23000000417232513
1636928028.3257353,29021580,0.27000001072883606
1636928135.781003,29049480,0.3400000035762787
1636928179.0074632,29060640,0.3499999940395355
1636928285.917741,29088540,0.3100000023841858
1636928414.4661465,29122020,0.3499999940395355
1636928563.144369,29161080,0.3100000023841858
1636928841.3217063,29233620,0.3100000023841858
1636929162.075723,29317320,0.36000001430511475
1636929183.1587224,29322900,0.3199999928474426
1636929268.8414776,29345220,0.3499999940395355
1636929354.8654742,29367540,0.2800000011920929
1636929418.7329047,29384280,0.3799999952316284
1636929866.3710876,29501460,0.33000001311302185
1636930059.9606717,29551680,0.23000000417232513
1636930102.47373,29562840,0.30000001192092896
1636930551.3336396,29680020,0.3400000035762787
1636930572.7898715,29685600,0.3400000035762787
1636930637.4376607,29702340,0.3400000035762787
1636930679.6911466,29713500,0.2800000011920929
1636930765.4238503,29735820,0.3499999940395355
1636930787.2589667,29741400,0.36000001430511475
1636930894.2278302,29769300,0.25
1636931493.6206787,29925540,0.30000001192092896
1636931620.7224576,29959020,0.3400000035762787
1636931662.865049,29970180,0.30000001192092896
1636932154.9593465,30098520,0.3499999940395355
1636932346.087431,30148740,0.25999999046325684
1636932367.6295578,30154320,0.27000001072883606
1636932666.5633152,30232440,0.30000001192092896
1636932814.8554833,30271500,0.25
1636932899.69863,30293820,0.25
1636933262.2516885,30388680,0.3400000035762787
1636933412.5971658,30427740,0.3499999940395355
1636933455.101592,30438900,0.20000000298023224
1636933518.9048138,30455640,0.3499999940395355
1636933562.3945446,30466800,0.30000001192092896
1636934522.778326,30717900,0.25
1636934629.170971,30745800,0.3199999928474426
1636934650.7503834,30751380,0.3100000023841858
1636934799.2555642,30790440,0.2800000011920929
1636934885.5021713,30812760,0.3100000023841858
1636934927.8009095,30823920,0.36000001430511475
1636935398.21085,30946680,0.3499999940395355
1636935868.6334848,31069440,0.4000000059604645
1636936124.3156228,31136400,0.3700000047683716
1636936658.2563715,31275900,0.30000001192092896
1636937492.2571468,31493520,0.36000001430511475
1636937704.7833357,31549320,0.3400000035762787
1636938004.6894095,31627440,0.3499999940395355
1636938433.2760553,31739040,0.3700000047683716
1636938839.48657,31845060,0.3700000047683716
1636938989.2282546,31884120,0.3100000023841858
