Wall time,Step,Value
1658393046.1476529,20419312,-0.05999999865889549
1658393160.0116773,20436040,-0.019999999552965164
1658393313.9964137,20458344,-0.03999999910593033
1658393426.6513815,20475072,-0.03999999910593033
1658393463.1189785,20480648,-0.05999999865889549
1658394159.0707183,20581016,-0.009999999776482582
1658394556.9310572,20636776,-0.03999999910593033
1658395017.243924,20703688,0.0
1658395210.1628718,20731568,0.0
1658395786.6488616,20815208,0.0
1658396293.497392,20887696,-0.05000000074505806
1658396329.2279546,20893272,-0.03999999910593033
1658396406.0058637,20904424,-0.019999999552965164
1658396600.262909,20932304,-0.03999999910593033
1658396638.4366634,20937880,-0.07000000029802322
1658396904.7506673,20976912,-0.009999999776482582
1658396981.5327652,20988064,0.019999999552965164
1658397636.3603811,21082856,-0.05999999865889549
1658397718.8633664,21094008,-0.10000000149011612
1658397756.618101,21099584,-0.07999999821186066
1658397921.0778553,21121888,-0.029999999329447746
1658398044.5108824,21138616,-0.05999999865889549
1658398957.5342808,21266864,-0.019999999552965164
1658399341.3148263,21322624,-0.009999999776482582
1658400333.0069568,21462024,0.019999999552965164
1658400409.676644,21473176,-0.03999999910593033
1658400799.2734807,21528936,-0.05999999865889549
1658401154.1586285,21579120,0.019999999552965164
1658401271.2019765,21595848,-0.03999999910593033
1658402437.6538353,21763128,-0.05999999865889549
1658402792.1052732,21813312,-0.03999999910593033
1658402944.5020397,21835616,-0.05000000074505806
1658403177.6976118,21869072,0.029999999329447746
1658403640.486151,21935984,-0.009999999776482582
1658403755.485612,21952712,0.03999999910593033
1658404410.600286,22047504,-0.009999999776482582
1658404563.7092905,22069808,0.0
1658404917.7861645,22119992,0.029999999329447746
1658405271.0486016,22170176,-0.019999999552965164
1658405505.5607846,22203632,-0.05000000074505806
1658405693.6170037,22231512,0.009999999776482582
1658406536.8702605,22354184,-0.019999999552965164
1658406689.3722591,22376488,-0.019999999552965164
1658406764.1048226,22387640,0.009999999776482582
1658407107.1015797,22437824,-0.07000000029802322
1658407298.4026046,22465704,-0.019999999552965164
1658407535.3615544,22499160,-0.029999999329447746
1658407764.4943078,22532616,0.009999999776482582
1658408030.6661465,22571648,-0.05000000074505806
1658409453.006973,22777960,-0.019999999552965164
1658410418.9477298,22917360,-0.019999999552965164
1658410646.3741138,22950816,0.03999999910593033
1658410879.7888489,22984272,-0.009999999776482582
1658410997.4501612,23001000,0.0
1658411838.4001327,23123672,0.009999999776482582
1658412222.4570456,23179432,-0.03999999910593033
1658413067.6198642,23302104,0.0
1658413181.5397778,23318832,0.03999999910593033
1658413607.2405403,23380168,-0.009999999776482582
1658414192.9623275,23463808,0.07000000029802322
1658414736.1687727,23541872,-0.009999999776482582
1658414967.2917206,23575328,-0.019999999552965164
1658415701.8204772,23681272,-0.029999999329447746
1658415815.752763,23698000,0.009999999776482582
1658415931.1611996,23714728,0.0
1658415973.9886122,23720304,-0.009999999776482582
1658416124.201347,23742608,0.029999999329447746
1658417042.6255984,23876432,0.009999999776482582
1658418464.1396866,24082744,0.0
1658418658.210166,24110624,0.009999999776482582
1658418852.9653714,24138504,0.019999999552965164
1658419085.3432624,24171960,-0.03999999910593033
1658420705.8324516,24406152,0.05000000074505806
1658420821.9200308,24422880,0.029999999329447746
1658421434.9912963,24512096,-0.07000000029802322
1658421739.0969899,24556704,-0.009999999776482582
1658421890.9276075,24579008,0.09000000357627869
1658422005.188166,24595736,0.019999999552965164
1658422466.869998,24662648,0.009999999776482582
1658422544.8056068,24673800,0.07999999821186066
1658422969.538629,24735136,0.019999999552965164
1658423280.170425,24779744,-0.03999999910593033
1658423703.9531069,24841080,0.029999999329447746
1658424167.7576401,24907992,0.019999999552965164
1658425054.9346964,25036240,0.019999999552965164
1658425284.752808,25069696,-0.029999999329447746
1658425437.1162953,25092000,0.07000000029802322
1658426017.3529925,25175640,0.03999999910593033
1658426439.598554,25236976,0.0
1658426823.029622,25292736,0.10999999940395355
1658426972.580977,25315040,0.009999999776482582
1658427166.5576782,25342920,0.07999999821186066
1658427863.0308187,25443288,0.07000000029802322
1658427938.8877778,25454440,0.05999999865889549
1658428095.3566518,25476744,0.09000000357627869
1658428324.345921,25510200,0.10000000149011612
1658428632.8540494,25554808,0.11999999731779099
1658429549.9289186,25688632,0.09000000357627869
1658429664.5775032,25705360,0.03999999910593033
1658429781.2051206,25722088,0.05000000074505806
1658431190.0119622,25928400,0.10000000149011612
1658431377.306088,25956280,0.10000000149011612
1658431529.8988388,25978584,-0.029999999329447746
1658431568.6097708,25984160,-0.03999999910593033
1658431683.2973402,26000888,0.05999999865889549
1658431878.3022573,26028768,0.07000000029802322
1658432304.774068,26090104,0.1599999964237213
1658432616.3569741,26134712,0.009999999776482582
1658432769.6315072,26157016,0.07000000029802322
1658432847.5292623,26168168,0.09000000357627869
1658433081.1643944,26201624,0.019999999552965164
1658433391.8197289,26246232,0.03999999910593033
1658433429.5497117,26251808,-0.009999999776482582
1658433664.2721033,26285264,0.14000000059604645
1658433780.35712,26301992,0.09000000357627869
1658434321.1537206,26380056,0.12999999523162842
1658434590.1270807,26419088,0.14000000059604645
1658435444.5731049,26541760,0.11999999731779099
1658435715.3207042,26580792,0.1599999964237213
1658435946.5740755,26614248,0.14000000059604645
1658436098.1471493,26636552,0.11999999731779099
1658436139.7274892,26642128,0.10000000149011612
1658437174.5325325,26792680,0.019999999552965164
1658437284.6197567,26809408,0.10999999940395355
1658437402.605456,26826136,0.12999999523162842
1658437558.6528308,26848440,0.15000000596046448
1658438170.563218,26937656,0.11999999731779099
1658438250.8350637,26948808,0.17000000178813934
1658438327.4134715,26959960,0.18000000715255737
1658438364.7886484,26965536,0.15000000596046448
1658438401.097722,26971112,0.15000000596046448
1658438676.9152882,27010144,0.05000000074505806
1658438715.796367,27015720,0.14000000059604645
1658439409.381264,27116088,0.14000000059604645
1658440179.3650558,27227608,0.1899999976158142
1658440677.787316,27300096,0.15000000596046448
1658441177.495245,27372584,0.18000000715255737
1658441253.0237143,27383736,0.1899999976158142
1658441978.7314613,27489680,0.1599999964237213
1658442137.4539094,27511984,0.18000000715255737
1658442410.6606562,27551016,0.1899999976158142
1658442565.1184313,27573320,0.20999999344348907
1658442761.9474125,27601200,0.15000000596046448
1658443954.3708022,27774056,0.2199999988079071
1658444347.6494434,27829816,0.18000000715255737
1658444385.3755786,27835392,0.2199999988079071
1658445607.721661,28013824,0.20000000298023224
1658446518.9335506,28147648,0.20000000298023224
1658447057.5235174,28225712,0.23000000417232513
1658447251.5146918,28253592,0.2199999988079071
1658447744.7916105,28326080,0.1899999976158142
1658447782.8986635,28331656,0.1599999964237213
1658448089.0598693,28376264,0.25999999046325684
1658448168.1429832,28387416,0.17000000178813934
1658448361.6846168,28415296,0.18000000715255737
1658449777.746132,28621608,0.23000000417232513
1658449940.9374268,28643912,0.11999999731779099
1658450090.9948876,28666216,0.12999999523162842
1658450361.6997294,28705248,0.20999999344348907
1658450514.6605678,28727552,0.17000000178813934
1658450551.831043,28733128,0.1899999976158142
1658450626.7779799,28744280,0.23999999463558197
1658450665.9498415,28749856,0.20000000298023224
1658451119.7820873,28816768,0.23000000417232513
1658451883.4388046,28928288,0.23000000417232513
1658452307.970812,28989624,0.18000000715255737
1658452381.584379,29000776,0.20000000298023224
1658452572.588924,29028656,0.25999999046325684
1658452648.1944504,29039808,0.23000000417232513
1658452843.4318037,29067688,0.33000001311302185
1658453074.565644,29101144,0.20999999344348907
1658453334.1258452,29140176,0.17000000178813934
1658453775.7578397,29212664,0.25
1658454255.0489345,29296304,0.18000000715255737
1658454287.3276467,29301880,0.12999999523162842
1658454412.9414895,29324184,0.18000000715255737
1658454540.2280743,29346488,0.1899999976158142
1658454637.3607755,29363216,0.2800000011920929
1658455305.634864,29480312,0.23999999463558197
1658455596.03296,29530496,0.25999999046325684
1658455661.2675338,29541648,0.3199999928474426
1658456336.3610468,29658744,0.23000000417232513
1658456368.011876,29664320,0.23000000417232513
1658456466.8103967,29681048,0.27000001072883606
1658456531.7977226,29692200,0.3199999928474426
1658456662.1650484,29714504,0.3199999928474426
1658456693.9998083,29720080,0.2800000011920929
1658456846.07594,29747960,0.1899999976158142
1658457697.50225,29904088,0.2800000011920929
1658457879.5570574,29937544,0.3100000023841858
1658457938.7497623,29948696,0.3499999940395355
1658458630.6485841,30076944,0.20000000298023224
1658458904.3628073,30127128,0.14000000059604645
1658458935.0935137,30132704,0.20999999344348907
1658459382.247764,30210768,0.25999999046325684
1658459602.2424843,30249800,0.25999999046325684
1658459729.5787027,30272104,0.25999999046325684
1658460275.7371998,30366896,0.23000000417232513
1658460499.085318,30405928,0.23000000417232513
1658460562.6294003,30417080,0.30000001192092896
1658460657.0064158,30433808,0.3799999952316284
1658460720.622783,30444960,0.28999999165534973
1658462165.626992,30695880,0.28999999165534973
1658462322.3952756,30723760,0.3499999940395355
1658462353.8199341,30729336,0.3100000023841858
1658462578.027394,30768368,0.15000000596046448
1658462700.924086,30790672,0.3199999928474426
1658462762.6110728,30801824,0.3100000023841858
1658463431.445448,30924496,0.2199999988079071
1658464095.2623055,31047168,0.36000001430511475
1658464461.1303415,31114080,0.3100000023841858
