Wall time,Step,Value
1657961595.7516727,12839808,0.23000000417232513
1657961934.9104052,12901056,0.1899999976158142
1657962028.3713493,12917760,0.20999999344348907
1657962429.2510123,12990144,0.18000000715255737
1657962738.8811991,13045824,0.23999999463558197
1657963263.760879,13140480,0.1899999976158142
1657964191.357457,13307520,0.27000001072883606
1657964315.5493267,13329792,0.3199999928474426
1657964346.467555,13335360,0.30000001192092896
1657964471.0521252,13357632,0.2800000011920929
1657965652.1478035,13569216,0.27000001072883606
1657965808.2934623,13597056,0.2199999988079071
1657966213.5458531,13669440,0.23000000417232513
1657966461.9566016,13713984,0.27000001072883606
1657966555.4718556,13730688,0.23000000417232513
1657967176.7676823,13842048,0.25
1657967423.8495443,13886592,0.25
1657967580.3731787,13914432,0.27000001072883606
1657967733.9984467,13942272,0.20000000298023224
1657968166.5662503,14020224,0.23000000417232513
1657968228.7317774,14031360,0.28999999165534973
1657968507.3021808,14081472,0.28999999165534973
1657968569.611275,14092608,0.2199999988079071
1657969686.2493513,14293056,0.25999999046325684
1657970027.1787984,14354304,0.23000000417232513
1657970058.0134268,14359872,0.18000000715255737
1657970368.7223465,14415552,0.23000000417232513
1657970494.3980024,14437824,0.2800000011920929
1657970712.6947174,14476800,0.20999999344348907
1657970931.4013913,14515776,0.2800000011920929
1657971336.3727086,14588160,0.27000001072883606
1657971586.2214134,14632704,0.25
1657971617.3702967,14638272,0.23999999463558197
1657971836.1710663,14677248,0.27000001072883606
1657971961.0234785,14699520,0.25999999046325684
1657971991.9606824,14705088,0.23999999463558197
1657972085.6508741,14721792,0.2800000011920929
1657972679.807132,14827584,0.33000001311302185
1657972928.2538931,14872128,0.2199999988079071
1657972959.8960755,14877696,0.2199999988079071
1657973052.7522862,14894400,0.20999999344348907
1657973271.5210571,14933376,0.17000000178813934
1657973366.210275,14950080,0.27000001072883606
1657973429.4817083,14961216,0.23999999463558197
1657973523.0269113,14977920,0.23000000417232513
1657973648.2225313,15000192,0.28999999165534973
1657973931.2738292,15050304,0.23999999463558197
1657974120.0357661,15083712,0.2199999988079071
1657974275.6259062,15111552,0.23999999463558197
1657974399.5697062,15133824,0.20999999344348907
1657974777.7976546,15200640,0.25
1657974809.1313117,15206208,0.23000000417232513
1657974933.87472,15228480,0.2199999988079071
1657975091.3176243,15256320,0.2199999988079071
1657975122.7569237,15261888,0.20999999344348907
1657975154.6598241,15267456,0.25999999046325684
1657975531.6631913,15334272,0.3400000035762787
1657975562.790254,15339840,0.3400000035762787
1657975593.793308,15345408,0.3199999928474426
1657975750.183156,15373248,0.2199999988079071
1657975907.7036426,15401088,0.3700000047683716
1657976001.3686256,15417792,0.2800000011920929
1657976157.959946,15445632,0.30000001192092896
1657976315.415517,15473472,0.25999999046325684
1657976534.208551,15512448,0.30000001192092896
1657977382.942019,15662784,0.27000001072883606
1657978075.8100765,15785280,0.3100000023841858
1657978390.7421188,15840960,0.28999999165534973
1657978925.951373,15935616,0.28999999165534973
1657978957.5649374,15941184,0.30000001192092896
1657979556.8883486,16046976,0.30000001192092896
1657979872.9479647,16102656,0.20999999344348907
1657980727.6254659,16252992,0.3700000047683716
1657980822.9593213,16269696,0.3100000023841858
1657981235.7836044,16342080,0.3199999928474426
1657981805.9904501,16442304,0.3199999928474426
1657981900.811396,16459008,0.3199999928474426
1657982121.626874,16497984,0.3700000047683716
1657982216.2948174,16514688,0.25
1657982471.549894,16559232,0.28999999165534973
1657982882.6268337,16631616,0.33000001311302185
1657983198.9331286,16687296,0.3100000023841858
1657983931.2302725,16815360,0.3799999952316284
1657984409.345308,16898880,0.23000000417232513
1657984824.6058426,16971264,0.25999999046325684
1657985977.2812548,17171712,0.2800000011920929
1657986009.1116478,17177280,0.3100000023841858
1657986392.4933145,17244096,0.23999999463558197
1657986617.2567902,17283072,0.23000000417232513
1657986649.517817,17288640,0.23000000417232513
1657986681.4926758,17294208,0.23999999463558197
1657986873.83606,17327616,0.3700000047683716
1657987002.3060195,17349888,0.30000001192092896
1657987131.5582025,17372160,0.2800000011920929
1657987164.0266364,17377728,0.2800000011920929
1657987196.684381,17383296,0.28999999165534973
1657987357.0949159,17411136,0.3199999928474426
1657987421.8062131,17422272,0.27000001072883606
1657987967.536146,17516928,0.3100000023841858
1657988865.5485466,17672832,0.2800000011920929
1657989026.7700646,17700672,0.3400000035762787
1657989414.4505472,17767488,0.28999999165534973
1657989478.3575845,17778624,0.36000001430511475
1657989705.0406358,17817600,0.36000001430511475
1657989866.4899025,17845440,0.4099999964237213
1657990285.158456,17917824,0.3199999928474426
1657990381.2053773,17934528,0.33000001311302185
1657990445.7471051,17945664,0.30000001192092896
1657990673.1344287,17984640,0.28999999165534973
1657991062.438267,18051456,0.36000001430511475
1657991835.0114903,18185088,0.30000001192092896
1657991932.5084398,18201792,0.3499999940395355
1657992910.0936046,18368832,0.3499999940395355
1657993169.238649,18413376,0.3400000035762787
1657994275.7854044,18602688,0.36000001430511475
1657994797.274377,18691776,0.2800000011920929
1657995090.4746335,18741888,0.2800000011920929
1657995384.7291334,18792000,0.25999999046325684
1657995481.8759594,18808704,0.3100000023841858
1657995547.4369237,18819840,0.30000001192092896
1657995711.0845227,18847680,0.28999999165534973
1657995743.871325,18853248,0.23000000417232513
1657996003.9118385,18897792,0.2199999988079071
1657996364.3293111,18959040,0.3499999940395355
1657996823.1519349,19036992,0.33000001311302185
1657996954.1576014,19059264,0.3199999928474426
1657997085.2081978,19081536,0.2800000011920929
1657997347.2889485,19126080,0.36000001430511475
1657997511.1978383,19153920,0.36000001430511475
1657998232.6795506,19276416,0.27000001072883606
1657998463.743936,19315392,0.25
1657998956.395834,19398912,0.3100000023841858
1657998989.572263,19404480,0.30000001192092896
1657999022.5622993,19410048,0.2800000011920929
1657999218.5344863,19443456,0.33000001311302185
1657999283.7458777,19454592,0.33000001311302185
1657999513.681387,19493568,0.3400000035762787
1657999975.4760034,19571520,0.3100000023841858
1658000371.6213062,19638336,0.3400000035762787
1658000965.8389075,19738560,0.3799999952316284
1658001164.924859,19771968,0.28999999165534973
1658001428.790076,19816512,0.3100000023841858
1658001692.5807302,19861056,0.25
1658001792.214197,19877760,0.3400000035762787
1658002023.1150806,19916736,0.3199999928474426
1658002385.5768037,19977984,0.3199999928474426
1658002419.5290096,19983552,0.3499999940395355
1658002819.486507,20050368,0.28999999165534973
1658003254.6179159,20122752,0.30000001192092896
1658003287.8078005,20128320,0.28999999165534973
1658003320.661537,20133888,0.3400000035762787
1658003354.7600696,20139456,0.33000001311302185
1658003820.8526976,20217408,0.3400000035762787
1658004618.9590342,20351040,0.3100000023841858
1658004718.916578,20367744,0.23999999463558197
1658004786.521211,20378880,0.36000001430511475
1658004853.8956842,20390016,0.3799999952316284
1658004954.2945614,20406720,0.30000001192092896
1658005087.9376445,20428992,0.25
1658005189.3018525,20445696,0.3199999928474426
1658005222.4829988,20451264,0.3400000035762787
1658005822.7912939,20551488,0.3700000047683716
1658006157.11273,20607168,0.36000001430511475
1658006555.6629999,20673984,0.33000001311302185
1658006723.3261397,20701824,0.2800000011920929
1658007226.1566665,20785344,0.33000001311302185
1658007660.116732,20857728,0.3400000035762787
1658007693.964037,20863296,0.3400000035762787
1658007760.682806,20874432,0.30000001192092896
1658007928.2987337,20902272,0.3400000035762787
1658007961.6907778,20907840,0.3199999928474426
1658008196.0512245,20946816,0.30000001192092896
1658008262.2779717,20957952,0.33000001311302185
1658008832.9504309,21052608,0.38999998569488525
1658008899.6005776,21063744,0.3499999940395355
1658008933.2179291,21069312,0.3499999940395355
1658009067.5173397,21091584,0.38999998569488525
1658009168.1590788,21108288,0.30000001192092896
1658009943.0804787,21236352,0.36000001430511475
1658010279.891384,21292032,0.23999999463558197
1658011125.1742349,21431232,0.25999999046325684
1658011194.284647,21442368,0.33000001311302185
1658011531.3483298,21498048,0.27000001072883606
1658011836.8398535,21548160,0.30000001192092896
1658011939.057218,21564864,0.30000001192092896
1658012959.6531765,21731904,0.3400000035762787
1658013265.8160532,21782016,0.3199999928474426
1658013401.7369578,21804288,0.3199999928474426
1658013605.0048258,21837696,0.25999999046325684
1658014013.3464553,21904512,0.30000001192092896
1658014115.5171573,21921216,0.28999999165534973
1658014696.2344635,22015872,0.3100000023841858
1658014833.1460092,22038144,0.3100000023841858
1658015141.151635,22088256,0.36000001430511475
1658015449.677866,22138368,0.3100000023841858
1658015655.0864701,22171776,0.3199999928474426
1658015825.284597,22199616,0.27000001072883606
1658016576.6616125,22322112,0.3400000035762787
1658016717.8331878,22344384,0.36000001430511475
1658016787.3672166,22355520,0.36000001430511475
1658017107.1837928,22405632,0.33000001311302185
1658017285.9428885,22433472,0.33000001311302185
1658017496.7354586,22466880,0.3799999952316284
1658017704.1223655,22500288,0.3199999928474426
1658017944.9161873,22539264,0.3499999940395355
1658019222.714478,22745280,0.3199999928474426
1658020092.9901853,22884480,0.30000001192092896
1658020301.0350296,22917888,0.3100000023841858
1658020510.7886484,22951296,0.3400000035762787
1658020615.2197058,22968000,0.3199999928474426
1658021379.2223923,23090496,0.3799999952316284
1658021727.1498177,23146176,0.33000001311302185
1658022492.5236046,23268672,0.30000001192092896
1658022597.406173,23285376,0.30000001192092896
1658022979.5193536,23346624,0.3700000047683716
1658023516.0555446,23430144,0.30000001192092896
1658024020.4541447,23508096,0.3700000047683716
1658024231.7183104,23541504,0.33000001311302185
1658024896.9740496,23647296,0.3100000023841858
1658025003.1857827,23664000,0.38999998569488525
1658025107.6395025,23680704,0.38999998569488525
1658025142.8024356,23686272,0.4000000059604645
1658025283.6211212,23708544,0.3700000047683716
1658026126.036144,23842176,0.28999999165534973
1658027429.0636973,24048192,0.33000001311302185
1658027606.368859,24076032,0.36000001430511475
1658027783.1046846,24103872,0.3799999952316284
1658027994.6750424,24137280,0.3400000035762787
1658029487.4476526,24371136,0.3100000023841858
1658029594.9842775,24387840,0.3100000023841858
1658030173.036039,24476928,0.33000001311302185
1658030464.5940664,24521472,0.28999999165534973
1658030609.8237345,24543744,0.25999999046325684
1658030716.70486,24560448,0.3400000035762787
1658031146.208087,24627264,0.28999999165534973
1658031218.6085308,24638400,0.3700000047683716
1658031611.2912087,24699648,0.3400000035762787
1658031897.6101637,24744192,0.2800000011920929
1658032290.7343981,24805440,0.36000001430511475
1658032717.4173946,24872256,0.3700000047683716
1658033537.8477852,25000320,0.3199999928474426
1658033752.7856548,25033728,0.2800000011920929
1658033896.5108924,25056000,0.30000001192092896
1658034436.163775,25139520,0.3199999928474426
1658034834.9336488,25200768,0.25
1658035195.9933562,25256448,0.25
1658035339.0022588,25278720,0.3100000023841858
1658035519.2175841,25306560,0.3499999940395355
1658036167.9043012,25406784,0.36000001430511475
1658036240.1702702,25417920,0.38999998569488525
1658036385.1261022,25440192,0.28999999165534973
1658036602.297039,25473600,0.3100000023841858
1658036892.8258038,25518144,0.30000001192092896
1658037762.7517512,25651776,0.3199999928474426
1658037871.3194091,25668480,0.3400000035762787
1658037980.1643252,25685184,0.3100000023841858
1658039327.128477,25891200,0.3100000023841858
1658039509.735945,25919040,0.30000001192092896
1658039656.0495262,25941312,0.4000000059604645
1658039693.3871293,25946880,0.3799999952316284
1658039803.0329037,25963584,0.23999999463558197
1658039986.4161148,25991424,0.3199999928474426
1658040388.2965775,26052672,0.28999999165534973
1658040680.9100997,26097216,0.3499999940395355
1658040828.2914727,26119488,0.2800000011920929
1658040901.8195531,26130624,0.3499999940395355
1658041121.7139978,26164032,0.30000001192092896
1658041414.7870803,26208576,0.3499999940395355
1658041451.5500815,26214144,0.33000001311302185
1658041672.9344819,26247552,0.30000001192092896
1658041783.2828186,26264256,0.28999999165534973
1658042295.7721112,26342208,0.20999999344348907
1658042553.8822908,26381184,0.36000001430511475
1658043362.276012,26503680,0.3499999940395355
1658043620.6082497,26542656,0.36000001430511475
1658043841.9312465,26576064,0.38999998569488525
1658043989.8642936,26598336,0.3499999940395355
1658044026.7348456,26603904,0.3499999940395355
1658045021.7101805,26754240,0.3400000035762787
1658045133.1673126,26770944,0.3199999928474426
1658045243.9743977,26787648,0.3400000035762787
1658045392.4349337,26809920,0.28999999165534973
1658045986.2615397,26899008,0.3199999928474426
1658046060.3035474,26910144,0.23000000417232513
1658046134.185453,26921280,0.3100000023841858
1658046170.8758278,26926848,0.30000001192092896
1658046208.4132059,26932416,0.3400000035762787
1658046470.0547216,26971392,0.3700000047683716
1658046506.659243,26976960,0.36000001430511475
1658047172.1068685,27077184,0.33000001311302185
1658047917.6924644,27188544,0.3100000023841858
1658048402.0311103,27260928,0.3400000035762787
1658048888.1406302,27333312,0.3100000023841858
1658048962.818467,27344448,0.25999999046325684
1658049675.6941574,27450240,0.3499999940395355
1658049825.5155933,27472512,0.3400000035762787
1658050087.8346467,27511488,0.3199999928474426
1658050238.5978315,27533760,0.3100000023841858
1658050427.0542014,27561600,0.33000001311302185
1658051594.6855624,27734208,0.2800000011920929
1658051971.4510903,27789888,0.38999998569488525
1658052009.4960392,27795456,0.3400000035762787
1658053225.192225,27973632,0.3700000047683716
1658054135.948337,28107264,0.4000000059604645
1658054666.91074,28185216,0.3199999928474426
1658054858.705077,28213056,0.3100000023841858
1658055355.333619,28285440,0.4300000071525574
1658055394.3930476,28291008,0.3700000047683716
1658055698.5096486,28335552,0.36000001430511475
1658055775.6732118,28346688,0.3400000035762787
1658055967.5925763,28374528,0.3799999952316284
1658057385.2512035,28580544,0.25999999046325684
1658057538.8465836,28602816,0.36000001430511475
1658057692.951526,28625088,0.3499999940395355
1658057963.765727,28664064,0.3100000023841858
1658058118.3792906,28686336,0.3499999940395355
1658058156.8206074,28691904,0.33000001311302185
1658058233.0411055,28703040,0.33000001311302185
1658058271.8942447,28708608,0.28999999165534973
1658058732.9405324,28775424,0.3499999940395355
1658059501.990951,28886784,0.36000001430511475
1658059925.7569137,28948032,0.3499999940395355
1658060002.8192098,28959168,0.38999998569488525
1658060196.957924,28987008,0.3400000035762787
1658060274.1236682,28998144,0.28999999165534973
1658060466.7593348,29025984,0.3100000023841858
1658060699.794911,29059392,0.3199999928474426
1658060970.0534844,29098368,0.3799999952316284
1658061475.1044416,29170752,0.36000001430511475
1658062060.6742308,29254272,0.38999998569488525
1658062099.9292104,29259840,0.3499999940395355
1658062256.88403,29282112,0.2800000011920929
1658062413.0175788,29304384,0.2199999988079071
1658062530.226242,29321088,0.3499999940395355
1658063354.3525515,29438016,0.4099999964237213
1658063709.3913932,29488128,0.3799999952316284
1658063788.6556249,29499264,0.36000001430511475
1658064619.7550046,29616192,0.3100000023841858
1658064659.5086927,29621760,0.3400000035762787
1658064778.4074688,29638464,0.3400000035762787
1658064857.43747,29649600,0.3700000047683716
1658065015.8194602,29671872,0.3799999952316284
1658065055.4649014,29677440,0.3199999928474426
1658065255.0689871,29705280,0.4000000059604645
1658066367.9281006,29861184,0.36000001430511475
1658066607.5086389,29894592,0.30000001192092896
1658066686.5461318,29905728,0.3499999940395355
1658067605.7534213,30033792,0.3199999928474426
1658067965.0625472,30083904,0.44999998807907104
1658068005.561,30089472,0.41999998688697815
1658068568.270432,30167424,0.23999999463558197
1658068848.2239928,30206400,0.3199999928474426
1658069008.2124493,30228672,0.3499999940395355
1658069693.4326067,30323328,0.3499999940395355
1658069976.6384902,30362304,0.38999998569488525
1658070056.9325233,30373440,0.3400000035762787
1658070178.2876298,30390144,0.4300000071525574
1658070258.6044736,30401280,0.3400000035762787
1658072070.237302,30651840,0.38999998569488525
1658072272.108319,30679680,0.3700000047683716
1658072312.7701159,30685248,0.36000001430511475
1658072597.8748977,30724224,0.3799999952316284
1658072761.916956,30746496,0.3700000047683716
1658072841.5872915,30757632,0.3799999952316284
1658073732.8665192,30880128,0.3499999940395355
1658074625.4354312,31002624,0.3499999940395355
1658075110.355083,31069440,0.3100000023841858
1658076125.2568743,31208640,0.36000001430511475
1658077717.2631958,31425792,0.3400000035762787
1658078126.1190505,31481472,0.4300000071525574
1658078700.9171636,31559424,0.33000001311302185
1658079522.2443085,31670784,0.33000001311302185
1658080300.7771006,31776576,0.3499999940395355
1658080587.0755959,31815552,0.3700000047683716
1658080709.8896313,31832256,0.36000001430511475
1658080998.1796944,31871232,0.3400000035762787
